0.423076923076923,0.296954314720812,0.218134414831981,0.191538684439293,0.186602870813397,0.175438596491228,0.186046511627907,0.153846153846154
0.546153846153846,0.50761421319797,0.450028968713789,0.420457838307737,0.416267942583732,0.350877192982456,0.418604651162791,0.461538461538462
0.638461538461538,0.630710659898477,0.566628041714948,0.545059403071573,0.535885167464115,0.535087719298246,0.697674418604651,0.769230769230769
0.723076923076923,0.705583756345178,0.650492468134415,0.632570269487105,0.620414673046252,0.596491228070175,0.697674418604651,0.846153846153846
0.8,0.762690355329949,0.727404403244496,0.699797160243408,0.690590111642743,0.710526315789474,0.837209302325581,0.846153846153846
0.830769230769231,0.817258883248731,0.78896292004635,0.767893364242249,0.759170653907496,0.771929824561403,0.837209302325581,0.846153846153846
0.869230769230769,0.864213197969543,0.840092699884125,0.817154447986091,0.819776714513557,0.815789473684211,0.86046511627907,0.923076923076923
0.9,0.890862944162436,0.878331402085747,0.855983772819473,0.870813397129187,0.868421052631579,0.883720930232558,0.923076923076923
0.923076923076923,0.918781725888325,0.908169177288528,0.890756302521008,0.902711323763955,0.87719298245614,0.906976744186046,0.923076923076923
0.953846153846154,0.939086294416244,0.932068366164542,0.920023181686468,0.933014354066986,0.912280701754386,0.930232558139535,0.923076923076923
0.976923076923077,0.953045685279188,0.948435689455388,0.938858301941466,0.952153110047847,0.956140350877193,0.953488372093023,0.923076923076923
0.992307692307692,0.961928934010152,0.963354577056779,0.95653433787308,0.964912280701754,0.982456140350877,0.953488372093023,1
0.992307692307692,0.970812182741117,0.973928157589803,0.971602434077079,0.974481658692185,1,0.953488372093023,1
0.992307692307692,0.986040609137056,0.987108922363847,0.984931903796001,0.987240829346092,1,0.953488372093023,1
1,1,1,1,1,1,1,1
